State_And_County_FIPS_Code	CHSI_State_Name	CHSI_County_Name	Population_Size	Population_Density	Poverty	Age_19_Under	Age_19_64	Age_65_84	Age_85_and_Over	White	Black	Native_American	Asian	Hispanic	ALE	Health_Status	LBW	VLBW	Premature	Under_18	Over_40	Late_Care	Infant_Mortality	Unmarried	Brst_Cancer	Col_Cancer	CHD	Lung_Cancer	Suicide	No_HS_Diploma	Unemployed	Sev_Work_Disabled	Major_Depression	Recent_Drug_Use	Ecol_Rpt	Ecol_Exp	Salm_Rpt	Salm_Exp	Shig_Rpt	Shig_Exp	FluB_Rpt	FluB_Exp	HepA_Rpt	HepA_Exp	HepB_Rpt	HepB_Exp	Meas_Rpt	Meas_Exp	Pert_Rpt	Pert_Exp	CRS_Rpt	CRS_Exp	Syphilis_Rpt	Syphilis_Exp	No_Exercise	Few_Fruit_Veg	Obesity	High_Blood_Pres	Smoker	Diabetes	Uninsured	HPSA_Ind
20-173	Kansas	Sedgwick	466061	466.0	11.8	28.1	60.6	9.7	1.6	83.4	9.3	1.1	3.8	9.6	76.6	12.7	7.7	1.5	11.2	3.8	1.8	12.6	8.4	35.4	31.1	20.2	142.2	56.6	11.3	44210.0	13780.0	9497.0	28084	22926	11.0	14.0	128.0	193.0	90.0	83.0	1.0	14.0	36.0	41.0	8.0	28.0	0.0	0.0	26.0	28.0	0.0	0.0	9.0	14.0	24.6	79.9	24.5	24.0	22.9	6.8	59433.0	2
20-175	Kansas	Seward	23274	36.0	13.8	33.8	57.5	7.1	1.6	91.5	3.9	0.8	3.1	50.0	77.8	16.2	6.3	1.1	9.6	6.9	1.1	42.7	7.5	39.4	29.6	17.5	197.4	54.3	7.2	4907.0	441.0	372.0	1298	1133	3.0	2.0	22.0	35.0	11.0	18.0	0.0	0.0	21.0	15.0	2.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	7.0	30.7	83.3	21.2	23.2	20.2	7.0	4417.0	2
20-177	Kansas	Shawnee	172365	313.0	10.9	25.2	60.9	12.0	1.9	86.0	9.1	1.4	1.2	8.1	75.9	12.8	7.6	1.2	12.6	4.5	2.0	9.5	7.7	41.1	25.4	22.2	170.0	62.2	14.4	13696.0	5227.0	2715.0	10792	8416	3.0	10.0	67.0	61.0	25.0	20.0	2.0	5.0	25.0	10.0	7.0	5.0	0.0	0.0	13.0	20.0	0.0	0.0	18.0	5.0	25.5	80.9	26.0	24.0	19.6	6.7	18641.0	2
20-191	Kansas	Sumner	24797	21.0	10.6	26.4	58.2	12.7	2.7	96.6	1.0	0.8	0.2	3.5	76.2	14.7	6.2	0.9	9.4	2.7	1.8	9.7	4.3	30.8	38.1	21.8	173.7	51.2	15.5	2229.0	761.0	442.0	1533	1237	1.0	4.0	14.0	19.0	0.0	12.0	0.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	26.4	78.1	29.7	27.3	19.5	8.6	2830.0	2
20-209	Kansas	Wyandotte	155750	1029.0	16.1	29.0	60.3	9.0	1.7	68.3	27.0	0.8	1.8	21.0	73.2	17.6	7.9	1.5	11.6	6.6	1.4	20.4	10.1	53.5	26.7	23.1	148.6	79.3	17.1	25394.0	6599.0	3579.0	9268	7635	2.0	5.0	55.0	76.0	45.0	47.0	4.0	0.0	16.0	14.0	2.0	19.0	0.0	0.0	10.0	19.0	0.0	0.0	18.0	9.0	37.3	83.1	27.4	26.5	28.2	7.7	28521.0	2
21-1	Kentucky	Adair	17573	43.0	20.0	24.1	60.8	13.2	1.9	95.8	3.0	0.2	0.4	0.7	75.4	32.1	7.9	1.6	11.3	6.0	1.3	14.8	10.5	23.3	17.1	21.4	177.3	77.7	11.7	4702.0	490.0	1154.0	1160	1009	1.0	0.0	22.0	27.0	4.0	7.0	1.0	0.0	4.0	3.0	1.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	38.8	77.4	27.3	38.5	32.0	8.5	3576.0	2
21-9	Kentucky	Barren	40073	82.0	15.3	23.8	61.3	13.1	1.8	94.8	3.9	0.2	0.5	1.2	76.3	25.4	8.3	2.0	10.4	4.3	1.5	11.2	4.6	26.1	25.5	15.6	197.8	73.2	10.1	8391.0	1058.0	2391.0	2645	2181	1.0	2.0	33.0	31.0	13.0	10.0	0.0	0.0	4.0	4.0	2.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	34.3	78.5	25.5	29.8	30.1	7.5	5152.0	2
21-11	Kentucky	Bath	11626	42.0	18.5	24.4	61.4	12.3	1.9	97.5	1.7	0.3	0.0	0.9	75.0	29.0	9.2	1.8	12.9	5.3	1.2	18.2	10.5	26.7	36.9	25.7	228.8	84.3	12.0	3267.0	421.0	852.0	761	622	0.0	0.0	14.0	16.0	1.0	4.0	0.0	0.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	34.6	87.2	26.8	36.7	34.3	7.0	1866.0	2
21-13	Kentucky	Bell	29665	82.0	25.8	23.9	62.1	12.4	1.6	96.2	2.6	0.2	0.4	0.7	73.1	35.1	8.3	1.8	13.0	5.7	0.4	11.2	9.2	32.1	31.3	24.0	279.4	94.2	13.3	8760.0	745.0	2758.0	1959	1647	0.0	0.0	7.0	33.0	0.0	12.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	41.3	80.3	32.4	23.9	36.1	11.5	5813.0	2
21-15	Kentucky	Boone	106272	432.0	7.1	27.7	63.9	7.6	0.8	94.5	2.4	0.2	1.8	2.4	77.0	15.9	6.3	1.3	10.7	2.4	2.0	6.7	6.4	21.7	28.0	24.6	179.0	76.1	7.1	10095.0	2683.0	2763.0	6678	5956	14.0	5.0	53.0	63.0	79.0	18.0	3.0	5.0	4.0	9.0	13.0	9.0	0.0	0.0	16.0	18.0	0.0	0.0	0.0	5.0	21.9	81.3	25.0	25.1	21.0	5.2	8416.0	2
21-19	Kentucky	Boyd	49594	310.0	15.3	22.2	62.2	13.9	1.6	95.9	2.9	0.1	0.4	1.5	74.3	27.7	9.4	1.3	15.4	3.9	0.8	9.4	7.7	31.0	32.9	27.1	191.7	84.0	9.9	7699.0	1399.0	3035.0	3344	2686	1.0	2.0	12.0	35.0	11.0	10.0	0.0	0.0	0.0	5.0	3.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	37.6	79.9	27.2	35.9	29.0	9.6	6377.0	2
21-25	Kentucky	Breathitt	15957	32.0	26.2	24.1	63.9	10.7	1.2	98.9	0.4	0.0	0.5	0.7	72.8	33.0	8.6	1.6	13.3	7.9	1.0	18.1	9.7	31.3	25.1	27.6	276.7	119.3	15.3	4547.0	436.0	1505.0	1053	925	1.0	0.0	6.0	27.0	1.0	10.0	0.0	0.0	0.0	5.0	8.0	5.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	13.0	36.6	81.6	29.2	30.6	33.2	7.7	3232.0	2
21-27	Kentucky	Breckinridge	19293	34.0	15.4	23.9	62.4	12.3	1.4	96.2	2.8	0.2	0.1	0.9	76.1	26.2	7.7	1.4	12.4	4.3	1.1	18.2	5.6	28.1	30.3	30.7	245.2	75.9	18.2	4091.0	642.0	1167.0	1274	1074	0.0	0.0	14.0	27.0	9.0	7.0	0.0	0.0	1.0	11.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	5.0	36.9	77.9	21.9	27.2	37.9	7.4	2699.0	2
21-35	Kentucky	Calloway	35122	91.0	14.8	20.8	64.3	12.8	2.1	93.0	4.0	0.2	2.1	1.5	76.9	23.6	7.2	1.0	12.3	3.2	1.6	16.3	3.5	25.9	21.5	22.3	198.2	48.8	16.4	4812.0	946.0	1444.0	2422	2480	0.0	2.0	53.0	27.0	34.0	9.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	26.4	78.6	18.1	28.4	27.9	6.5	4042.0	2
21-37	Kentucky	Campbell	87251	576.0	10.3	25.8	61.5	11.3	1.4	96.2	2.1	0.2	0.7	1.1	75.8	16.8	7.6	1.3	12.0	3.9	1.7	8.7	7.1	33.6	26.2	28.5	187.0	81.0	11.8	11017.0	2617.0	3146.0	5635	4896	12.0	9.0	47.0	66.0	99.0	18.0	2.0	4.0	15.0	9.0	7.0	9.0	0.0	0.0	13.0	18.0	0.0	0.0	0.0	0.0	27.8	85.6	23.9	22.0	25.6	6.9	7283.0	2
21-43	Kentucky	Carter	27306	67.0	20.4	24.4	62.4	11.8	1.5	98.9	0.2	0.3	0.2	0.6	73.6	33.5	7.5	1.5	13.1	4.8	0.8	12.2	8.4	28.3	31.3	23.9	216.7	95.1	13.4	6497.0	1161.0	1846.0	1793	1555	1.0	0.0	12.0	26.0	2.0	12.0	0.0	0.0	1.0	3.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	37.7	87.4	31.0	30.9	35.5	9.0	4505.0	1
21-47	Kentucky	Christian	70145	97.0	15.9	32.9	57.1	8.7	1.3	73.5	22.4	0.4	1.3	4.5	74.7	21.3	8.7	1.5	13.2	3.2	0.9	19.5	6.3	24.5	27.3	20.4	232.6	78.9	11.0	9071.0	2062.0	2322.0	4099	3988	2.0	4.0	82.0	61.0	142.0	22.0	3.0	0.0	2.0	7.0	2.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0	7.0	31.2	76.0	24.4	31.7	34.2	9.6	12960.0	2
21-59	Kentucky	Daviess	93060	201.0	13.0	26.0	59.8	12.4	1.8	93.4	4.7	0.1	0.6	1.2	76.0	18.8	8.1	1.2	13.2	4.1	1.4	8.1	7.4	36.2	29.6	20.9	162.7	78.8	11.8	11879.0	2811.0	3217.0	5983	5100	0.0	5.0	48.0	78.0	7.0	28.0	2.0	0.0	3.0	9.0	6.0	5.0	0.0	0.0	7.0	5.0	0.0	0.0	5.0	9.0	30.1	78.5	22.6	28.9	29.8	7.5	9648.0	2
21-67	Kentucky	Fayette	268080	942.0	13.0	23.4	66.2	9.2	1.3	81.7	13.6	0.2	3.0	4.8	76.3	13.8	8.6	1.5	14.2	3.0	1.9	15.7	6.1	33.6	26.7	18.8	180.0	73.0	10.0	24977.0	6800.0	11496.0	17826	16027	12.0	8.0	72.0	103.0	14.0	32.0	2.0	8.0	9.0	16.0	3.0	16.0	0.0	0.0	3.0	24.0	0.0	0.0	27.0	16.0	23.8	75.9	20.8	22.3	23.0	5.9	33169.0	2
21-69	Kentucky	Fleming	14610	42.0	16.8	24.8	61.9	11.9	1.4	97.7	1.5	0.1	0.2	0.8	75.3	26.7	6.6	1.0	9.7	4.5	1.3	19.1	3.2	25.4	35.7	28.7	225.6	66.9	12.4	3308.0	408.0	737.0	953	800	1.0	0.0	24.0	20.0	6.0	5.0	1.0	0.0	3.0	8.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	37.1	83.7	28.3	28.1	32.2	7.2	2226.0	2
21-71	Kentucky	Floyd	42218	107.0	24.1	23.2	64.7	10.8	1.3	97.9	1.4	0.1	0.3	0.7	73.0	37.7	8.7	1.2	12.9	5.5	1.0	12.2	5.9	27.1	33.9	22.4	219.1	112.1	14.7	11157.0	1124.0	4943.0	2811	2361	0.0	0.0	15.0	47.0	1.0	17.0	0.0	0.0	2.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	45.0	82.6	31.3	40.2	32.4	11.3	7653.0	2
21-73	Kentucky	Franklin	48207	229.0	10.9	23.3	64.2	11.1	1.4	88.0	9.5	0.1	1.0	2.0	75.9	18.5	8.3	2.1	13.0	3.5	1.4	16.0	8.6	35.2	27.7	22.7	187.5	86.8	16.5	7007.0	1229.0	1830.0	3208	2662	7.0	5.0	16.0	29.0	18.0	5.0	1.0	2.0	3.0	5.0	4.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	2.0	27.8	76.9	23.4	25.9	24.0	7.5	5031.0	2
21-83	Kentucky	Graves	37625	68.0	15.0	24.7	59.7	13.4	2.2	93.7	4.6	0.3	0.3	4.4	75.3	29.1	8.0	1.2	12.8	5.1	1.4	16.5	7.0	31.6	22.1	24.3	209.1	76.3	14.0	6794.0	1671.0	2183.0	2459	2040	2.0	2.0	35.0	30.0	115.0	9.0	1.0	0.0	4.0	4.0	3.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	33.1	78.8	25.1	30.5	32.6	8.5	5376.0	2
21-85	Kentucky	Grayson	25189	50.0	16.1	24.0	61.8	13.0	1.2	98.5	0.6	0.1	0.2	1.0	74.1	27.9	7.5	1.4	11.6	4.8	1.4	14.8	5.9	27.2	25.4	18.5	287.9	73.6	18.0	6404.0	1015.0	1624.0	1659	1382	6.0	2.0	19.0	28.0	1.0	12.0	0.0	0.0	2.0	5.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	35.7	77.1	23.4	38.4	37.9	13.2	3616.0	2
21-89	Kentucky	Greenup	37184	107.0	14.6	22.8	61.4	14.2	1.6	98.0	0.7	0.2	0.5	0.6	75.2	30.1	9.1	1.4	15.3	4.6	1.5	10.3	8.8	26.3	22.2	18.2	202.3	80.8	7.1	6535.0	1107.0	2313.0	2489	1996	3.0	2.0	16.0	26.0	5.0	7.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	37.1	82.6	29.5	37.7	27.9	10.9	4647.0	2
21-93	Kentucky	Hardin	96947	154.0	11.3	27.8	61.3	9.8	1.0	83.3	11.7	0.4	2.2	3.3	76.1	20.2	7.9	1.5	12.4	3.4	1.1	19.7	7.8	28.4	19.2	26.6	146.8	79.1	10.2	10826.0	2811.0	5210.0	6105	5555	1.0	19.0	40.0	66.0	14.0	33.0	0.0	0.0	4.0	14.0	4.0	14.0	0.0	0.0	3.0	9.0	0.0	0.0	2.0	5.0	28.6	78.7	24.6	28.2	29.9	7.8	12359.0	2
21-95	Kentucky	Harlan	31614	68.0	26.6	24.5	62.2	11.8	1.5	95.8	2.5	0.4	0.5	0.7	72.0	37.0	9.6	1.9	13.7	6.4	0.6	14.9	7.4	31.9	19.8	27.9	250.5	90.2	14.4	8820.0	854.0	3180.0	2073	1755	0.0	0.0	5.0	36.0	0.0	13.0	0.0	0.0	2.0	2.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	45.7	84.7	30.0	31.0	35.7	11.0	6586.0	2
21-99	Kentucky	Hart	18319	44.0	19.4	24.9	61.8	11.7	1.6	93.8	5.4	0.2	0.2	1.1	75.2	25.5	7.6	1.5	10.8	5.3	1.2	19.9	5.9	23.4	21.9	21.9	191.2	78.4	14.5	5144.0	517.0	994.0	1195	1016	3.0	0.0	14.0	27.0	13.0	7.0	0.0	0.0	4.0	3.0	1.0	3.0	0.0	0.0	68.0	5.0	0.0	0.0	0.0	5.0	36.6	83.9	18.7	26.8	35.7	6.4	3302.0	1
21-101	Kentucky	Henderson	45573	104.0	13.3	24.4	62.4	11.7	1.5	91.3	7.4	0.1	0.4	1.4	75.7	19.9	10.5	1.6	15.9	4.6	0.8	14.4	8.0	37.2	20.1	23.5	224.6	71.0	13.7	6742.0	1284.0	1407.0	2991	2469	0.0	4.0	24.0	27.0	0.0	4.0	4.0	2.0	5.0	4.0	5.0	4.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	2.0	31.3	79.6	22.3	28.4	32.6	5.8	5226.0	2
21-107	Kentucky	Hopkins	46705	85.0	15.3	23.9	61.2	13.1	1.9	92.2	6.2	0.2	0.5	1.2	75.4	21.9	10.4	1.7	18.2	5.6	1.1	12.9	5.5	32.8	34.1	22.5	225.0	83.0	14.0	9261.0	1386.0	1990.0	3085	2527	0.0	2.0	33.0	37.0	6.0	12.0	0.0	0.0	16.0	5.0	9.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	32.7	83.4	30.5	29.7	30.6	8.0	6523.0	2
21-111	Kentucky	Jefferson	699827	1817.0	13.3	25.1	61.6	11.7	1.6	76.6	20.0	0.2	1.7	2.3	75.3	17.2	8.9	1.8	13.7	3.9	1.8	10.3	6.6	42.2	28.2	26.3	168.5	76.4	12.7	85895.0	21911.0	29459.0	45492	37773	27.0	21.0	199.0	292.0	243.0	292.0	2.0	21.0	16.0	104.0	53.0	84.0	0.0	0.0	154.0	63.0	0.0	0.0	122.0	125.0	26.8	81.0	25.5	26.4	26.7	7.6	75734.0	2
21-115	Kentucky	Johnson	24001	92.0	21.0	23.6	63.8	11.3	1.3	99.0	0.3	0.1	0.3	0.7	73.6	34.5	8.7	1.3	14.6	6.2	0.7	14.8	8.7	25.9	25.7	19.0	244.0	86.2	10.8	5942.0	681.0	2272.0	1591	1325	1.0	2.0	18.0	28.0	0.0	12.0	2.0	0.0	0.0	5.0	2.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	42.1	84.5	33.9	31.8	32.6	11.6	3817.0	2
21-117	Kentucky	Kenton	153665	949.0	10.7	27.0	62.1	9.7	1.3	93.6	4.2	0.1	0.9	1.4	76.1	17.9	7.5	1.4	11.6	3.3	1.9	8.9	8.8	34.5	35.5	25.1	164.3	78.7	13.8	18046.0	4423.0	4291.0	9749	8292	14.0	5.0	35.0	100.0	194.0	50.0	0.0	5.0	8.0	14.0	6.0	9.0	0.0	0.0	10.0	9.0	0.0	0.0	2.0	5.0	24.0	79.9	23.6	27.8	32.7	7.3	14557.0	2
21-119	Kentucky	Knott	17561	50.0	23.7	23.4	64.7	10.3	1.6	98.7	0.8	0.1	0.2	0.7	72.8	35.4	9.2	1.2	13.9	7.3	1.1	16.0	6.9	26.3	26.1	18.1	285.4	107.0	9.2	4882.0	479.0	1527.0	1169	1021	0.0	0.0	7.0	34.0	1.0	18.0	0.0	0.0	2.0	7.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	45.3	77.8	25.5	33.9	34.8	9.4	2999.0	1
21-121	Kentucky	Knox	32069	83.0	26.3	26.1	61.3	11.0	1.6	97.8	1.1	0.2	0.2	0.7	73.9	32.4	9.7	1.6	15.9	6.4	0.8	15.9	9.7	30.2	35.6	22.2	246.4	98.1	15.5	9617.0	814.0	3061.0	2059	1794	0.0	0.0	12.0	35.0	2.0	13.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	41.2	88.2	26.4	37.3	31.3	7.6	6641.0	2
21-125	Kentucky	Laurel	56338	129.0	18.7	25.1	63.3	10.4	1.1	97.6	0.8	0.4	0.4	0.6	75.1	30.9	9.4	1.7	13.8	4.5	0.8	16.7	7.0	26.7	31.0	20.4	227.5	77.3	15.4	13619.0	1486.0	5053.0	3658	3093	0.0	0.0	27.0	54.0	0.0	27.0	0.0	3.0	0.0	8.0	2.0	11.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	8.0	39.7	82.3	24.7	33.3	32.3	10.9	8441.0	2
21-127	Kentucky	Lawrence	16166	39.0	22.6	23.8	63.4	11.5	1.3	99.0	0.2	0.3	0.1	0.4	72.2	29.7	9.3	1.8	15.5	5.6	1.1	13.4	4.9	24.3	36.4	19.0	292.4	95.7	14.1	4634.0	481.0	1167.0	1070	902	1.0	0.0	10.0	29.0	1.0	15.0	0.0	0.0	5.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	40.8	85.7	27.3	33.8	35.9	8.1	2462.0	2
21-133	Kentucky	Letcher	24434	72.0	21.8	22.6	64.3	11.9	1.2	98.9	0.6	0.0	0.3	0.5	72.5	36.2	9.4	1.4	14.3	5.2	0.8	13.0	10.2	28.9	22.7	24.4	240.2	107.9	18.5	7116.0	700.0	2379.0	1640	1337	0.0	0.0	4.0	28.0	0.0	10.0	0.0	0.0	1.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	42.4	81.4	33.6	38.9	31.4	11.9	3944.0	2
21-135	Kentucky	Lewis	13872	29.0	23.7	24.0	63.1	11.3	1.6	99.2	0.3	0.2	0.0	0.5	75.4	33.1	8.1	1.1	12.3	7.5	0.7	13.5	7.6	27.5	34.7	27.5	226.9	75.3	16.2	4025.0	552.0	1089.0	915	771	0.0	0.0	10.0	23.0	2.0	8.0	0.0	0.0	4.0	4.0	1.0	4.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	11.0	41.0	81.8	26.8	35.4	40.3	7.6	2584.0	2
21-141	Kentucky	Logan	27169	49.0	14.9	25.0	60.9	12.2	1.9	91.3	7.3	0.2	0.2	1.6	75.5	22.1	7.2	1.2	12.0	4.5	1.1	18.7	6.7	32.3	23.7	30.2	204.8	79.3	12.0	5785.0	815.0	1559.0	1768	1478	0.0	1.0	11.0	17.0	2.0	5.0	0.0	1.0	20.0	4.0	5.0	3.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	1.0	33.1	78.1	26.3	26.9	38.9	4.7	3579.0	2
21-145	Kentucky	McCracken	64698	258.0	15.4	23.5	60.7	13.4	2.4	86.9	10.9	0.2	0.6	1.2	75.4	24.5	9.3	1.9	14.1	4.0	1.6	10.2	7.3	37.5	20.1	19.4	244.0	68.7	18.9	8818.0	1887.0	2918.0	4288	3477	1.0	3.0	58.0	46.0	189.0	23.0	1.0	3.0	9.0	10.0	3.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	33.8	79.2	25.7	34.5	25.9	9.6	7895.0	2
21-151	Kentucky	Madison	77749	176.0	15.0	24.6	65.3	9.0	1.1	93.3	4.2	0.3	1.0	1.2	76.1	20.0	8.1	1.8	12.6	3.7	1.1	12.5	6.2	28.8	16.7	13.4	121.4	63.1	6.7	11893.0	1974.0	2836.0	5108	5061	0.0	4.0	31.0	61.0	3.0	22.0	1.0	0.0	3.0	7.0	1.0	4.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	7.0	28.7	82.0	23.6	25.9	28.9	4.7	8879.0	2
21-157	Kentucky	Marshall	30967	102.0	10.9	20.6	61.2	16.0	2.1	98.7	0.2	0.1	0.2	0.8	76.8	22.7	7.8	1.5	12.8	4.6	1.5	11.9	4.0	24.6	24.4	17.2	191.8	64.2	16.7	5120.0	945.0	1501.0	2128	1715	2.0	3.0	24.0	18.0	13.0	3.0	0.0	0.0	4.0	3.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	26.4	74.6	22.6	31.9	26.1	6.4	3271.0	2
21-161	Kentucky	Mason	17140	71.0	15.9	23.7	61.2	13.2	1.9	91.6	7.0	0.1	0.5	1.1	74.2	23.1	7.5	1.5	11.2	5.0	0.8	19.1	10.6	34.3	27.8	29.9	265.0	76.8	10.6	3183.0	562.0	783.0	1136	923	1.0	0.0	16.0	27.0	8.0	7.0	0.0	0.0	6.0	3.0	0.0	3.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	5.0	37.5	79.4	21.1	31.6	30.1	7.6	2345.0	2
21-173	Kentucky	Montgomery	24256	122.0	14.5	25.0	62.3	11.1	1.6	95.8	3.3	0.1	0.1	1.3	75.0	25.9	7.9	1.4	13.1	5.6	0.8	15.4	8.7	28.6	31.1	28.9	223.4	83.8	12.4	4863.0	819.0	1388.0	1577	1297	2.0	2.0	18.0	26.0	0.0	11.0	1.0	0.0	5.0	4.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	38.3	82.9	30.1	30.3	32.4	9.8	3117.0	2
21-175	Kentucky	Morgan	14334	38.0	24.5	21.2	66.5	10.6	1.7	95.2	4.5	0.1	0.1	0.7	73.8	31.9	6.1	0.9	9.8	7.1	1.3	19.3	5.9	19.2	20.0	24.7	238.2	64.4	11.9	4340.0	497.0	921.0	978	832	2.0	1.0	7.0	17.0	2.0	7.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	39.0	82.3	26.1	31.9	31.4	11.5	2237.0	1
21-177	Kentucky	Muhlenberg	31548	66.0	17.3	22.6	62.0	13.4	2.1	94.7	4.7	0.0	0.1	0.8	74.9	23.7	8.5	1.9	15.9	5.0	1.0	19.3	5.7	29.7	22.7	18.8	234.1	85.1	13.1	7538.0	1135.0	1834.0	2119	1731	2.0	2.0	13.0	25.0	2.0	19.0	0.0	2.0	3.0	8.0	1.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	5.0	36.5	81.9	32.9	27.7	27.8	9.3	4585.0	2
21-179	Kentucky	Nelson	41088	97.0	11.8	26.6	62.7	9.6	1.1	93.3	5.3	0.1	0.8	1.1	75.4	18.9	7.7	1.0	12.6	3.8	1.1	17.4	3.3	34.0	16.4	29.2	163.7	69.4	16.0	5655.0	1307.0	2080.0	2620	2274	4.0	4.0	24.0	27.0	33.0	10.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	7.0	10.0	0.0	0.0	4.0	2.0	30.0	82.6	26.0	27.0	30.1	6.2	3952.0	2
21-183	Kentucky	Ohio	23676	40.0	16.2	24.0	61.8	12.7	1.4	98.3	0.9	0.1	0.2	1.3	74.6	24.3	9.2	1.3	14.5	6.6	0.6	10.7	6.7	24.5	40.3	24.3	268.6	90.4	14.2	5327.0	778.0	1366.0	1562	1310	0.0	0.0	18.0	34.0	9.0	9.0	1.0	0.0	4.0	14.0	2.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	35.7	82.5	26.4	31.6	40.8	8.5	3238.0	2
21-193	Kentucky	Perry	29452	86.0	23.3	24.5	63.6	10.7	1.1	97.4	1.6	0.0	0.7	0.6	72.4	36.3	9.8	1.6	15.6	5.0	1.0	14.4	6.3	33.0	24.7	31.5	412.9	126.0	11.0	8405.0	855.0	2436.0	1931	1595	0.0	0.0	9.0	32.0	0.0	12.0	0.0	0.0	1.0	1.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	41.0	79.7	32.6	34.6	33.8	10.7	5146.0	2
21-195	Kentucky	Pike	66922	85.0	20.7	22.9	64.2	11.7	1.2	98.5	0.5	0.1	0.4	0.7	72.3	37.8	8.4	1.5	12.6	4.3	0.7	9.3	7.5	24.4	32.6	26.8	291.6	92.0	12.0	17797.0	1657.0	7409.0	4474	3669	0.0	0.0	24.0	68.0	1.0	34.0	2.0	3.0	2.0	10.0	6.0	14.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0	42.6	83.9	28.5	35.0	34.2	11.4	10100.0	2
21-199	Kentucky	Pulaski	59200	89.0	17.1	23.3	60.8	14.2	1.8	97.3	1.3	0.2	0.5	1.2	75.2	25.3	7.9	1.5	12.9	5.7	1.1	6.0	5.4	28.1	29.7	27.5	182.2	79.6	14.0	14202.0	1625.0	4290.0	3939	3186	1.0	0.0	27.0	57.0	6.0	28.0	1.0	3.0	2.0	9.0	1.0	11.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	32.3	80.7	24.1	32.0	30.1	8.9	8413.0	2
21-203	Kentucky	Rockcastle	16712	53.0	19.5	23.6	62.6	12.1	1.7	99.2	0.2	0.1	0.1	0.6	73.6	33.1	7.9	1.2	11.7	6.6	0.6	14.8	7.9	25.2	25.3	24.3	219.7	79.8	16.3	4867.0	544.0	1039.0	1108	919	0.0	2.0	7.0	20.0	0.0	8.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	41.6	76.9	31.9	24.6	29.2	11.8	2698.0	2
